"good","purpose","fico","dti","loan_amnt","income"
"bad","small_business",677,7.35,11000,26952
"good","debt_consolidation",682,12.97,12000,NA
"good","debt_consolidation",667,23.18,11500,NA
"good","debt_consolidation",777,21.84,20000,65000
"good","debt_consolidation",717,6.22,5000,50000
"good","other",737,7.8,3000,28000
"good","small_business",687,17.09,6000,NA
"good","debt_consolidation",702,11.47,24250,53964
"good","home_improvement",792,9.05,4500,NA
"bad","debt_consolidation",707,11.44,25000,1e+05
"good","medical",767,6.3,25000,445000
"bad","debt_consolidation",717,13.39,6400,45600
"bad","other",677,18.16,1500,45000
"good","home_improvement",697,12.21,3500,35000
"good","debt_consolidation",797,0.57,10000,42000
"good","small_business",707,11.35,5000,50000
"good","debt_consolidation",752,4.73,20000,84996
"good","debt_consolidation",672,6.55,8500,NA
"good","vacation_wedding",672,20.74,1500,NA
"good","major_purchase",772,22.5,4000,NA
"good","other",752,14.73,3600,NA
"good","debt_consolidation",747,17.29,16750,31368
"good","debt_consolidation",727,4.26,7000,NA
"good","home_improvement",667,19.6,14000,NA
"good","debt_consolidation",732,16.09,11000,54000
"good","major_purchase",742,15.29,6000,54000
"good","major_purchase",682,16.03,4800,NA
"good","major_purchase",807,3.19,18000,80000
"good","debt_consolidation",717,6.5,8200,41000
"good","home_improvement",687,3.56,3000,65000
"good","debt_consolidation",677,18.41,19200,65000
"good","debt_consolidation",682,12.51,12000,42000
"good","small_business",662,20,8500,NA
"good","major_purchase",707,11.21,1500,35000
"good","debt_consolidation",707,17.88,10750,52000
"good","other",687,13.7,6400,NA
"good","debt_consolidation",687,12.24,6250,NA
"good","debt_consolidation",707,17.73,9200,70001
"good","other",697,19.16,24000,55000
"good","debt_consolidation",672,14.13,12000,NA
"good","debt_consolidation",717,20.69,15000,96000
"good","debt_consolidation",722,23.77,10000,52000
"good","debt_consolidation",722,20.29,12000,78000
"good","major_purchase",682,17.52,6000,NA
"good","vacation_wedding",667,11.84,3000,112500
"good","medical",732,9.29,7500,59000
"good","small_business",732,1.44,7500,35000
"good","debt_consolidation",712,19.17,25000,142000
"good","debt_consolidation",752,12.48,8000,35000
"good","debt_consolidation",722,7.17,15000,140000
"good","debt_consolidation",732,7.68,20000,125000
"good","debt_consolidation",697,15.56,8500,NA
"good","debt_consolidation",707,13.5,19000,35576
"good","other",672,12.25,4000,14500
"good","debt_consolidation",732,23.79,24250,70000
"bad","debt_consolidation",687,12.41,3600,NA
"good","other",712,23.78,5000,38004
"bad","debt_consolidation",762,17.09,11000,64800
"good","vacation_wedding",667,17.29,5000,39000
"good","debt_consolidation",687,9.7,16000,35004
"bad","other",707,15.02,9600,NA
"good","home_improvement",672,15.34,4500,70000
"good","debt_consolidation",732,1.95,5000,45600
"good","small_business",752,9.89,5000,NA
"good","vacation_wedding",707,4.79,7200,NA
"good","small_business",682,0.86,10000,82000
"good","vacation_wedding",672,6.78,7000,40000
"good","home_improvement",662,14.69,5000,45000
"bad","debt_consolidation",707,19.39,10000,NA
"good","major_purchase",707,15.55,4800,NA
"good","other",717,5.2,5000,39000
"good","debt_consolidation",667,15.86,10000,97000
"good","debt_consolidation",702,9.6,12000,50000
"good","other",697,17.57,4000,NA
"good","debt_consolidation",672,6.97,9000,NA
"good","debt_consolidation",667,18.65,8000,130000
"bad","debt_consolidation",682,20.37,7325,NA
"good","debt_consolidation",702,22.41,19000,52000
"good","debt_consolidation",692,15.42,25000,75000
"good","debt_consolidation",692,9.33,10000,NA
"good","debt_consolidation",747,14.46,20000,81500
"good","debt_consolidation",737,13.2,18000,NA
"good","other",737,4.81,12000,NA
"good","debt_consolidation",782,1.68,9600,NA
"good","debt_consolidation",707,8.99,1600,NA
"good","debt_consolidation",667,19.64,24000,68559.96
"good","other",722,15.16,12000,NA
"good","other",702,7.66,3000,NA
"bad","debt_consolidation",677,11.05,5000,44000
"good","vacation_wedding",712,1.89,10000,43160
"good","small_business",737,21.58,20500,54500
"good","debt_consolidation",697,0.26,10000,160000
"good","major_purchase",762,1.01,6125,75000
"good","debt_consolidation",672,24.49,14500,NA
"good","debt_consolidation",717,3.4,4800,NA
"good","debt_consolidation",697,16.83,24000,80000
"bad","debt_consolidation",742,19.83,25000,65000
"good","debt_consolidation",697,11.47,25000,3e+05
"good","debt_consolidation",712,21.57,10750,82000
"good","debt_consolidation",752,15.91,10000,NA
"good","debt_consolidation",687,6.4,2000,NA
"good","debt_consolidation",672,18.36,4000,NA
"good","debt_consolidation",737,2.97,6000,NA
"good","debt_consolidation",687,10.76,4800,55000
"good","major_purchase",782,0.31,6000,NA
"good","home_improvement",707,14.29,4000,NA
"good","other",782,2.88,5000,55000
"good","debt_consolidation",687,7.16,2400,NA
"good","debt_consolidation",727,8.4,16000,71004
"good","vacation_wedding",687,20.79,6000,28800
"good","major_purchase",807,2.65,10000,NA
"good","debt_consolidation",722,16.07,6400,NA
"bad","debt_consolidation",727,7.38,10000,NA
"good","debt_consolidation",687,23.03,4000,79112.04
"good","debt_consolidation",737,22.5,25000,78996
"good","major_purchase",672,23.32,6000,76000
"good","debt_consolidation",757,10.16,22000,77000
"bad","debt_consolidation",742,12.37,15000,NA
"good","debt_consolidation",687,22.83,10000,NA
"good","debt_consolidation",722,24.92,25000,73000
"good","debt_consolidation",722,15.16,12000,55000
"good","debt_consolidation",742,5.68,3000,NA
"good","debt_consolidation",717,13.54,9400,31200
"bad","medical",667,24.48,6500,NA
"good","major_purchase",792,2.83,8000,NA
"good","debt_consolidation",697,10.32,11200,79800
"good","debt_consolidation",682,5.29,4000,33600
"good","debt_consolidation",702,24.43,3000,97000
"good","medical",727,18.68,5600,NA
"good","vacation_wedding",707,5.9,6000,50000
"good","debt_consolidation",722,22.6,20500,45288
"bad","debt_consolidation",737,6.02,25000,50000
"bad","debt_consolidation",672,2.8,3200,54000
"good","debt_consolidation",702,21.28,10000,62322
"good","debt_consolidation",727,5,8525,NA
"bad","other",672,14.11,2100,45000
"good","debt_consolidation",717,22.12,5500,20400
"good","debt_consolidation",747,11.95,15000,23500
"good","major_purchase",772,17.23,6000,56000
"good","vacation_wedding",692,24.49,2400,NA
"good","home_improvement",777,11.06,8000,NA
"good","major_purchase",767,0,8000,NA
"good","debt_consolidation",687,6.09,25000,170004
"bad","home_improvement",717,3.6,1450,NA
"good","debt_consolidation",737,15.05,20000,79000
"good","debt_consolidation",807,2.59,12500,117832
"good","debt_consolidation",692,9.46,8300,NA
"good","debt_consolidation",692,19.02,8400,84552
"good","major_purchase",732,2.3,2500,NA
"good","debt_consolidation",707,23.14,9600,75000
"good","debt_consolidation",762,3.98,15000,120000
"good","debt_consolidation",672,16.45,2500,NA
"bad","other",722,17.16,2050,NA
"good","debt_consolidation",672,10.75,5000,45000
"good","debt_consolidation",682,11.53,18000,180000
"good","major_purchase",752,5.24,6350,38000
"good","major_purchase",672,13.65,5000,51000
"good","debt_consolidation",772,20.91,15000,NA
"good","debt_consolidation",692,13.77,12000,36000
"good","home_improvement",682,24.59,10500,130000
"good","debt_consolidation",712,15.33,7500,NA
"good","debt_consolidation",697,11.06,7800,60000
"good","debt_consolidation",792,1.85,15000,NA
"good","debt_consolidation",707,13.9,25000,3e+05
"bad","debt_consolidation",747,4.77,9000,NA
"good","major_purchase",742,2,5000,136000
"good","major_purchase",697,15.63,5000,42000
"good","small_business",747,12.61,6000,62500
"good","major_purchase",697,2.84,1000,85000
"good","major_purchase",662,5.32,4200,NA
"good","major_purchase",742,23.64,16000,72500
"good","other",697,6.75,1000,24000
"bad","debt_consolidation",662,16.44,2500,126600
"good","major_purchase",667,2.86,5850,23500
"good","debt_consolidation",742,10.79,5600,89610
"good","debt_consolidation",752,19.29,2200,55000
"good","debt_consolidation",692,23.34,4000,20000
"good","debt_consolidation",747,22.83,5000,36000
"good","home_improvement",767,6.72,7000,NA
"good","debt_consolidation",732,19.91,10200,97000
"good","debt_consolidation",737,18.59,15250,NA
"good","debt_consolidation",687,13.41,5000,NA
"good","small_business",752,6.17,15000,72000
"good","debt_consolidation",762,3.91,10000,NA
"bad","debt_consolidation",697,20.79,2900,70992
"good","home_improvement",712,6.93,10000,66996
"bad","major_purchase",747,9.05,3825,NA
"good","other",677,18.48,8000,30000
"good","major_purchase",692,19.29,4000,NA
"good","debt_consolidation",727,23.16,18000,45600
"good","debt_consolidation",672,21.35,24000,65712
"bad","debt_consolidation",682,16.4,10800,33000
"good","debt_consolidation",722,7.26,16000,40000
"bad","home_improvement",662,18.78,10000,NA
"good","debt_consolidation",702,23.9,6000,NA
"good","other",712,18,15000,NA
"bad","other",727,0.96,9700,56400
"good","debt_consolidation",727,11.64,14000,NA
"bad","small_business",712,13.11,15000,31680
"good","debt_consolidation",707,20.37,15000,35000
"good","other",682,6.3,1800,36000
"good","debt_consolidation",717,17.66,10000,NA
"good","debt_consolidation",727,14.84,12000,33000
"good","home_improvement",672,4.24,8000,1e+05
"bad","debt_consolidation",672,14.54,6000,35000
"good","small_business",692,10.84,24000,90000
"good","vacation_wedding",707,11.42,5000,NA
"good","debt_consolidation",732,24.05,25000,71000
"good","vacation_wedding",712,9.48,7000,NA
"good","major_purchase",692,2.51,12000,51600
"good","debt_consolidation",747,13.61,13000,27600
"good","small_business",702,22.62,7750,29760
"good","debt_consolidation",757,22.44,6100,NA
"good","debt_consolidation",702,15.56,24000,65000
"good","other",757,4.39,5000,NA
"good","debt_consolidation",747,2.53,3000,NA
"good","debt_consolidation",737,12.74,25000,63600
"bad","other",732,12.03,16000,39600
"good","debt_consolidation",667,22.91,23500,69200
"bad","debt_consolidation",727,17.4,19750,33664.44
"good","debt_consolidation",777,16.87,17000,1e+05
"good","debt_consolidation",707,18.73,7500,71500
"good","debt_consolidation",702,3.22,4200,NA
"good","debt_consolidation",727,12.03,6750,37500
"bad","home_improvement",687,10.96,10000,54000
"good","major_purchase",767,1.23,5000,NA
"good","debt_consolidation",697,3.81,3600,35000
"good","debt_consolidation",737,15.48,10500,NA
"good","debt_consolidation",682,12.78,3000,48996
"good","debt_consolidation",702,12.62,13200,NA
"good","debt_consolidation",682,15.16,8000,80000
"good","debt_consolidation",677,12.08,15000,125000
"good","major_purchase",722,7.6,3500,NA
"good","major_purchase",722,7.43,6000,78200
"good","home_improvement",732,17.58,7000,37000
"good","debt_consolidation",697,19.75,8000,70000
"good","home_improvement",727,21.68,15000,NA
"good","debt_consolidation",672,9.36,5000,40000
"good","debt_consolidation",777,1.82,14000,85000
"good","vacation_wedding",667,5.67,4800,NA
"good","other",807,8.31,12000,NA
"bad","debt_consolidation",697,23.12,10000,NA
"good","debt_consolidation",687,13.53,14400,70000
"good","debt_consolidation",702,14.76,12000,80000
"good","home_improvement",697,5.64,8000,NA
"good","home_improvement",732,24.56,3300,19200
"bad","debt_consolidation",782,14.13,12000,NA
"good","other",812,4.26,25000,140000
"good","home_improvement",717,11.4,3000,44000
"bad","other",747,7.34,15000,NA
"good","vacation_wedding",722,24.14,7200,NA
"good","debt_consolidation",737,4.62,25000,65000
"good","major_purchase",737,6.21,4500,NA
"good","debt_consolidation",712,20.63,10000,NA
"good","major_purchase",742,8.33,9000,2e+05
"good","debt_consolidation",732,8.97,3000,NA
"good","debt_consolidation",697,13.58,16500,62400
"good","other",782,19,9750,30000
"good","debt_consolidation",672,9.24,5000,76000
"bad","debt_consolidation",677,14.8,10000,45000
"good","major_purchase",762,12.83,3000,NA
"good","debt_consolidation",712,14.67,4800,40000
"good","debt_consolidation",677,20.99,6400,39500
"good","debt_consolidation",737,7.87,7000,88000
"good","debt_consolidation",677,17.91,9000,NA
"good","debt_consolidation",687,11.47,12000,NA
"good","debt_consolidation",682,19.49,6200,NA
"good","other",772,14.39,15000,60000
"good","debt_consolidation",722,15.55,8000,NA
"good","debt_consolidation",747,23.5,6300,NA
"good","debt_consolidation",747,6.94,16000,119000
"good","debt_consolidation",692,8.22,6400,NA
"good","debt_consolidation",752,4.74,24000,95000
"good","small_business",682,8.56,5000,NA
"good","home_improvement",812,0.18,10000,NA
"good","debt_consolidation",717,12.15,12000,210000
"good","debt_consolidation",702,23.5,5500,NA
"good","debt_consolidation",757,8.95,8000,54996
"good","debt_consolidation",682,10.27,9600,NA
"good","medical",737,1.88,5000,28800
"good","debt_consolidation",752,5.58,15350,75000
"good","major_purchase",717,9.76,6000,NA
"good","other",737,12.44,2000,60000
"good","debt_consolidation",677,20.13,11500,33150
"good","debt_consolidation",742,22.99,6800,NA
"good","major_purchase",717,10.39,2500,41820
"good","debt_consolidation",722,15.86,9600,28000
"good","home_improvement",752,5.92,18500,130000
"good","debt_consolidation",797,9.87,8500,NA
"good","debt_consolidation",702,8.94,22000,116000
"good","major_purchase",697,24.05,5000,NA
"bad","debt_consolidation",742,13.1,14000,100128
"good","debt_consolidation",682,19.96,17500,57000
"good","vacation_wedding",687,2.92,5000,NA
"good","debt_consolidation",712,24.39,25000,104400
"good","other",667,20.65,1000,NA
"good","other",747,17.8,10000,52188
"good","major_purchase",737,5.63,9000,NA
"good","small_business",747,8.49,3000,NA
"good","debt_consolidation",737,19.89,20000,75000
"good","debt_consolidation",717,17.34,20500,52800
"good","debt_consolidation",747,16.26,21250,57996
"good","debt_consolidation",722,13.79,10000,NA
"good","debt_consolidation",737,13.41,7000,NA
"good","other",667,6.1,1800,48000
"good","debt_consolidation",697,10.41,15000,110000
"good","debt_consolidation",667,14.43,12000,108904.08
"good","debt_consolidation",742,3.79,4800,23136
"good","debt_consolidation",672,3.66,11475,65000
"good","debt_consolidation",727,11.74,14000,NA
"good","debt_consolidation",717,11.09,12000,45000
"good","debt_consolidation",672,8.81,5000,65000
"good","debt_consolidation",722,3.64,7200,95000
"good","medical",812,11.3,10000,NA
"good","debt_consolidation",752,8.64,10000,45000
"good","medical",677,16.19,4000,NA
"good","debt_consolidation",702,14.97,8500,NA
"good","other",767,9.82,20000,54400
"good","debt_consolidation",732,12.82,15000,50000
"good","debt_consolidation",787,4.79,21000,NA
"good","home_improvement",757,17.86,9600,80000
"good","debt_consolidation",737,18.84,10000,38400
"good","debt_consolidation",702,14.63,9925,NA
"good","vacation_wedding",702,16.19,12500,130000
"good","small_business",717,15.19,25000,95500
"good","debt_consolidation",677,21.8,16750,55000
"good","debt_consolidation",677,19.25,15000,77867
"good","vacation_wedding",687,14.77,8000,26400
"good","major_purchase",672,4.28,4900,NA
"good","debt_consolidation",727,1.75,15000,65000
"good","debt_consolidation",687,24.26,12000,60000
"good","major_purchase",752,5.79,15000,66500
"good","debt_consolidation",752,23.19,25000,95000
"good","debt_consolidation",687,20.37,4800,36000
"good","major_purchase",702,5.25,24000,140000
"good","major_purchase",752,22.16,1900,NA
"good","debt_consolidation",667,6.82,3600,32376
"good","debt_consolidation",747,14.54,10000,78000
"good","debt_consolidation",662,5.1,7000,NA
"good","major_purchase",747,19.93,15000,NA
"good","debt_consolidation",677,22.49,10000,42000
"good","other",702,19.52,22750,52000
"good","debt_consolidation",697,13.2,12000,44808
"good","debt_consolidation",697,24.24,14500,45000
"bad","debt_consolidation",697,16.32,11500,30000
"bad","debt_consolidation",737,23.12,12200,NA
"good","debt_consolidation",762,11.33,6000,41000
